date,kpi_name,region,device_type,browser,channel,business_segment,impressions,clicks,conversions,orders,revenue,latency_ms,kpi_value,is_incident,incident_id,incident_type,incident_description
2026-04-20,click_through_rate,APAC,Desktop,Chrome,Paid Search,Enterprise,1163,101,13,10,986.85,198.65,0.086844,False,,,
2026-04-20,average_order_value,APAC,Desktop,Chrome,Paid Search,Enterprise,1163,101,13,10,986.85,198.65,98.685415,False,,,
2026-04-20,latency_ms,APAC,Desktop,Chrome,Paid Search,Enterprise,1163,101,13,10,986.85,198.65,198.646618,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Chrome,Paid Search,Enterprise,1163,101,13,10,986.85,198.65,0.848542,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Chrome,Email,SMB,759,52,5,4,249.52,194.77,0.096154,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Chrome,Email,SMB,759,52,5,4,249.52,194.77,0.068511,False,,,
2026-04-20,average_order_value,APAC,Desktop,Chrome,Email,SMB,759,52,5,4,249.52,194.77,62.379224,False,,,
2026-04-20,latency_ms,APAC,Desktop,Chrome,Email,SMB,759,52,5,4,249.52,194.77,194.771088,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Chrome,Email,SMB,759,52,5,4,249.52,194.77,0.328744,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Chrome,Email,Mid-Market,726,50,5,4,287.87,191.94,0.1,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Chrome,Email,Mid-Market,726,50,5,4,287.87,191.94,0.068871,False,,,
2026-04-20,average_order_value,APAC,Desktop,Chrome,Email,Mid-Market,726,50,5,4,287.87,191.94,71.968453,False,,,
2026-04-20,latency_ms,APAC,Desktop,Chrome,Email,Mid-Market,726,50,5,4,287.87,191.94,191.937246,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Chrome,Email,Mid-Market,726,50,5,4,287.87,191.94,0.39652,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Chrome,Email,Enterprise,947,64,8,6,509.89,190.18,0.125,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Chrome,Email,Enterprise,947,64,8,6,509.89,190.18,0.067582,False,,,
2026-04-20,average_order_value,APAC,Desktop,Chrome,Email,Enterprise,947,64,8,6,509.89,190.18,84.980952,False,,,
2026-04-20,latency_ms,APAC,Desktop,Chrome,Email,Enterprise,947,64,8,6,509.89,190.18,190.180411,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Chrome,Email,Enterprise,947,64,8,6,509.89,190.18,0.538422,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Organic,SMB,741,59,5,4,249.74,216.06,0.084746,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Organic,SMB,741,59,5,4,249.74,216.06,0.079622,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Organic,SMB,741,59,5,4,249.74,216.06,62.435451,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Organic,SMB,741,59,5,4,249.74,216.06,216.057463,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Organic,SMB,741,59,5,4,249.74,216.06,0.337033,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Organic,Mid-Market,952,76,7,5,363.56,200.31,0.092105,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Organic,Mid-Market,952,76,7,5,363.56,200.31,0.079832,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Organic,Mid-Market,952,76,7,5,363.56,200.31,72.712913,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Organic,Mid-Market,952,76,7,5,363.56,200.31,200.314655,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Organic,Mid-Market,952,76,7,5,363.56,200.31,0.381896,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Organic,Enterprise,1123,83,10,8,682.55,196.21,0.120482,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Organic,Enterprise,1123,83,10,8,682.55,196.21,0.073909,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Organic,Enterprise,1123,83,10,8,682.55,196.21,85.318726,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Organic,Enterprise,1123,83,10,8,682.55,196.21,196.212862,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Organic,Enterprise,1123,83,10,8,682.55,196.21,0.607791,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Paid Search,SMB,889,77,7,6,402.04,220.92,0.090909,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Paid Search,SMB,889,77,7,6,402.04,220.92,0.086614,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Paid Search,SMB,889,77,7,6,402.04,220.92,67.007408,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Paid Search,SMB,889,77,7,6,402.04,220.92,220.919432,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Paid Search,SMB,889,77,7,6,402.04,220.92,0.452243,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Paid Search,Mid-Market,1007,87,8,7,503.23,212.75,0.091954,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Paid Search,Mid-Market,1007,87,8,7,503.23,212.75,0.086395,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Paid Search,Mid-Market,1007,87,8,7,503.23,212.75,71.890288,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Paid Search,Mid-Market,1007,87,8,7,503.23,212.75,212.75412,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Paid Search,Mid-Market,1007,87,8,7,503.23,212.75,0.499734,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Paid Search,Enterprise,1249,105,12,10,932.96,209.08,0.114286,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Paid Search,Enterprise,1249,105,12,10,932.96,209.08,0.084067,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Paid Search,Enterprise,1249,105,12,10,932.96,209.08,93.295759,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Paid Search,Enterprise,1249,105,12,10,932.96,209.08,209.081671,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Paid Search,Enterprise,1249,105,12,10,932.96,209.08,0.746964,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Email,SMB,612,41,3,2,115.98,214.73,0.073171,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Email,SMB,612,41,3,2,115.98,214.73,0.066993,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Email,SMB,612,41,3,2,115.98,214.73,57.99116,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Email,SMB,612,41,3,2,115.98,214.73,214.730949,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Email,SMB,612,41,3,2,115.98,214.73,0.189514,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Email,Mid-Market,805,53,5,4,281.99,224.21,0.09434,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Email,Mid-Market,805,53,5,4,281.99,224.21,0.065839,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Email,Mid-Market,805,53,5,4,281.99,224.21,70.497947,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Email,Mid-Market,805,53,5,4,281.99,224.21,224.210549,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Email,Mid-Market,805,53,5,4,281.99,224.21,0.3503,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Safari,Email,Enterprise,914,62,7,5,407.2,190.98,0.112903,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Safari,Email,Enterprise,914,62,7,5,407.2,190.98,0.067834,False,,,
2026-04-20,average_order_value,APAC,Desktop,Safari,Email,Enterprise,914,62,7,5,407.2,190.98,81.439514,False,,,
2026-04-20,latency_ms,APAC,Desktop,Safari,Email,Enterprise,914,62,7,5,407.2,190.98,190.976005,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Safari,Email,Enterprise,914,62,7,5,407.2,190.98,0.445512,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Organic,SMB,868,69,6,5,303.74,232.66,0.086957,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Organic,SMB,868,69,6,5,303.74,232.66,0.079493,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Organic,SMB,868,69,6,5,303.74,232.66,60.748187,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Organic,SMB,868,69,6,5,303.74,232.66,232.661263,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Organic,SMB,868,69,6,5,303.74,232.66,0.349932,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Organic,Mid-Market,950,75,7,6,437.83,221.55,0.093333,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Organic,Mid-Market,950,75,7,6,437.83,221.55,0.078947,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Organic,Mid-Market,950,75,7,6,437.83,221.55,72.971102,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Organic,Mid-Market,950,75,7,6,437.83,221.55,221.552344,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Organic,Mid-Market,950,75,7,6,437.83,221.55,0.46087,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Organic,Enterprise,1098,85,10,8,672.43,209.95,0.117647,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Organic,Enterprise,1098,85,10,8,672.43,209.95,0.077413,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Organic,Enterprise,1098,85,10,8,672.43,209.95,84.054038,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Organic,Enterprise,1098,85,10,8,672.43,209.95,209.945839,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Organic,Enterprise,1098,85,10,8,672.43,209.95,0.612416,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Paid Search,SMB,905,78,7,5,313.59,220.37,0.089744,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Paid Search,SMB,905,78,7,5,313.59,220.37,0.086188,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Paid Search,SMB,905,78,7,5,313.59,220.37,62.717569,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Paid Search,SMB,905,78,7,5,313.59,220.37,220.368762,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Paid Search,SMB,905,78,7,5,313.59,220.37,0.346506,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Paid Search,Mid-Market,1008,88,8,6,478.61,221.44,0.090909,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Paid Search,Mid-Market,1008,88,8,6,478.61,221.44,0.087302,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Paid Search,Mid-Market,1008,88,8,6,478.61,221.44,79.768151,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Paid Search,Mid-Market,1008,88,8,6,478.61,221.44,221.444077,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Paid Search,Mid-Market,1008,88,8,6,478.61,221.44,0.47481,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Paid Search,Enterprise,1176,102,12,9,863.82,229.57,0.117647,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Paid Search,Enterprise,1176,102,12,9,863.82,229.57,0.086735,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Paid Search,Enterprise,1176,102,12,9,863.82,229.57,95.979886,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Paid Search,Enterprise,1176,102,12,9,863.82,229.57,229.56568,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Paid Search,Enterprise,1176,102,12,9,863.82,229.57,0.73454,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Email,SMB,681,46,4,3,183.29,220.35,0.086957,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Email,SMB,681,46,4,3,183.29,220.35,0.067548,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Email,SMB,681,46,4,3,183.29,220.35,61.098066,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Email,SMB,681,46,4,3,183.29,220.35,220.352037,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Email,SMB,681,46,4,3,183.29,220.35,0.269154,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Email,Mid-Market,714,45,5,4,265.58,225.41,0.111111,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Email,Mid-Market,714,45,5,4,265.58,225.41,0.063025,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Email,Mid-Market,714,45,5,4,265.58,225.41,66.395361,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Email,Mid-Market,714,45,5,4,265.58,225.41,225.413843,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Email,Mid-Market,714,45,5,4,265.58,225.41,0.371963,False,,,
2026-04-20,conversion_rate,APAC,Desktop,Firefox,Email,Enterprise,962,62,7,5,411.01,214.02,0.112903,False,,,
2026-04-20,click_through_rate,APAC,Desktop,Firefox,Email,Enterprise,962,62,7,5,411.01,214.02,0.064449,False,,,
2026-04-20,average_order_value,APAC,Desktop,Firefox,Email,Enterprise,962,62,7,5,411.01,214.02,82.202306,False,,,
2026-04-20,latency_ms,APAC,Desktop,Firefox,Email,Enterprise,962,62,7,5,411.01,214.02,214.015842,False,,,
2026-04-20,revenue_per_session,APAC,Desktop,Firefox,Email,Enterprise,962,62,7,5,411.01,214.02,0.427247,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Organic,SMB,756,60,4,3,192.26,252.62,0.066667,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Organic,SMB,756,60,4,3,192.26,252.62,0.079365,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Organic,SMB,756,60,4,3,192.26,252.62,64.085327,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Organic,SMB,756,60,4,3,192.26,252.62,252.617061,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Organic,SMB,756,60,4,3,192.26,252.62,0.254307,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Organic,Mid-Market,789,63,6,5,378.44,230.87,0.095238,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Organic,Mid-Market,789,63,6,5,378.44,230.87,0.079848,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Organic,Mid-Market,789,63,6,5,378.44,230.87,75.687318,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Organic,Mid-Market,789,63,6,5,378.44,230.87,230.867812,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Organic,Mid-Market,789,63,6,5,378.44,230.87,0.479641,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Organic,Enterprise,955,78,8,6,504.91,233.78,0.102564,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Organic,Enterprise,955,78,8,6,504.91,233.78,0.081675,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Organic,Enterprise,955,78,8,6,504.91,233.78,84.150959,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Organic,Enterprise,955,78,8,6,504.91,233.78,233.780948,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Organic,Enterprise,955,78,8,6,504.91,233.78,0.528697,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Paid Search,SMB,789,69,6,5,340.48,234.15,0.086957,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Paid Search,SMB,789,69,6,5,340.48,234.15,0.087452,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Paid Search,SMB,789,69,6,5,340.48,234.15,68.096816,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Paid Search,SMB,789,69,6,5,340.48,234.15,234.151102,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Paid Search,SMB,789,69,6,5,340.48,234.15,0.431539,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Paid Search,Mid-Market,882,80,7,6,488.17,237.13,0.0875,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Paid Search,Mid-Market,882,80,7,6,488.17,237.13,0.090703,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Paid Search,Mid-Market,882,80,7,6,488.17,237.13,81.361138,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Paid Search,Mid-Market,882,80,7,6,488.17,237.13,237.125567,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Paid Search,Mid-Market,882,80,7,6,488.17,237.13,0.553477,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Paid Search,Enterprise,1049,95,11,9,848.44,248.7,0.115789,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Paid Search,Enterprise,1049,95,11,9,848.44,248.7,0.090562,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Paid Search,Enterprise,1049,95,11,9,848.44,248.7,94.270724,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Paid Search,Enterprise,1049,95,11,9,848.44,248.7,248.704474,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Paid Search,Enterprise,1049,95,11,9,848.44,248.7,0.808805,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Email,SMB,586,43,4,3,171.56,248.83,0.093023,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Email,SMB,586,43,4,3,171.56,248.83,0.073379,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Email,SMB,586,43,4,3,171.56,248.83,57.187815,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Email,SMB,586,43,4,3,171.56,248.83,248.825482,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Email,SMB,586,43,4,3,171.56,248.83,0.29277,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Email,Mid-Market,745,50,5,4,264.87,254.84,0.1,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Email,Mid-Market,745,50,5,4,264.87,254.84,0.067114,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Email,Mid-Market,745,50,5,4,264.87,254.84,66.216452,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Email,Mid-Market,745,50,5,4,264.87,254.84,254.839635,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Email,Mid-Market,745,50,5,4,264.87,254.84,0.355525,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Chrome,Email,Enterprise,893,66,7,6,508.41,238.56,0.106061,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Chrome,Email,Enterprise,893,66,7,6,508.41,238.56,0.073908,False,,,
2026-04-20,average_order_value,APAC,Mobile,Chrome,Email,Enterprise,893,66,7,6,508.41,238.56,84.735084,False,,,
2026-04-20,latency_ms,APAC,Mobile,Chrome,Email,Enterprise,893,66,7,6,508.41,238.56,238.560843,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Chrome,Email,Enterprise,893,66,7,6,508.41,238.56,0.569329,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Organic,SMB,642,50,4,3,191.5,260.59,0.08,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Organic,SMB,642,50,4,3,191.5,260.59,0.077882,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Organic,SMB,642,50,4,3,191.5,260.59,63.832689,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Organic,SMB,642,50,4,3,191.5,260.59,260.591018,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Organic,SMB,642,50,4,3,191.5,260.59,0.298284,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Organic,Mid-Market,782,58,5,4,282.06,258.03,0.086207,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Organic,Mid-Market,782,58,5,4,282.06,258.03,0.074169,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Organic,Mid-Market,782,58,5,4,282.06,258.03,70.513988,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Organic,Mid-Market,782,58,5,4,282.06,258.03,258.03032,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Organic,Mid-Market,782,58,5,4,282.06,258.03,0.360685,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Organic,Enterprise,930,71,7,5,426.25,266.81,0.098592,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Organic,Enterprise,930,71,7,5,426.25,266.81,0.076344,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Organic,Enterprise,930,71,7,5,426.25,266.81,85.250592,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Organic,Enterprise,930,71,7,5,426.25,266.81,266.813027,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Organic,Enterprise,930,71,7,5,426.25,266.81,0.458337,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Paid Search,SMB,789,69,6,5,337.72,272.45,0.086957,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Paid Search,SMB,789,69,6,5,337.72,272.45,0.087452,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Paid Search,SMB,789,69,6,5,337.72,272.45,67.543153,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Paid Search,SMB,789,69,6,5,337.72,272.45,272.449503,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Paid Search,SMB,789,69,6,5,337.72,272.45,0.42803,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Paid Search,Mid-Market,861,74,7,5,372.91,252.42,0.094595,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Paid Search,Mid-Market,861,74,7,5,372.91,252.42,0.085947,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Paid Search,Mid-Market,861,74,7,5,372.91,252.42,74.581067,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Paid Search,Mid-Market,861,74,7,5,372.91,252.42,252.419817,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Paid Search,Mid-Market,861,74,7,5,372.91,252.42,0.433107,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Paid Search,Enterprise,1111,95,10,7,648.69,263.09,0.105263,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Paid Search,Enterprise,1111,95,10,7,648.69,263.09,0.085509,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Paid Search,Enterprise,1111,95,10,7,648.69,263.09,92.670328,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Paid Search,Enterprise,1111,95,10,7,648.69,263.09,263.092,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Paid Search,Enterprise,1111,95,10,7,648.69,263.09,0.583881,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Email,SMB,592,38,3,2,116.03,259.75,0.078947,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Email,SMB,592,38,3,2,116.03,259.75,0.064189,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Email,SMB,592,38,3,2,116.03,259.75,58.012667,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Email,SMB,592,38,3,2,116.03,259.75,259.750083,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Email,SMB,592,38,3,2,116.03,259.75,0.195989,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Email,Mid-Market,655,41,4,3,197.89,262.17,0.097561,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Email,Mid-Market,655,41,4,3,197.89,262.17,0.062595,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Email,Mid-Market,655,41,4,3,197.89,262.17,65.963519,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Email,Mid-Market,655,41,4,3,197.89,262.17,262.170181,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Email,Mid-Market,655,41,4,3,197.89,262.17,0.302123,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Safari,Email,Enterprise,892,61,6,4,346.28,260.74,0.098361,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Safari,Email,Enterprise,892,61,6,4,346.28,260.74,0.068386,False,,,
2026-04-20,average_order_value,APAC,Mobile,Safari,Email,Enterprise,892,61,6,4,346.28,260.74,86.570671,False,,,
2026-04-20,latency_ms,APAC,Mobile,Safari,Email,Enterprise,892,61,6,4,346.28,260.74,260.739062,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Safari,Email,Enterprise,892,61,6,4,346.28,260.74,0.388209,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Firefox,Organic,SMB,644,50,4,3,188.87,260.64,0.08,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Firefox,Organic,SMB,644,50,4,3,188.87,260.64,0.07764,False,,,
2026-04-20,average_order_value,APAC,Mobile,Firefox,Organic,SMB,644,50,4,3,188.87,260.64,62.958287,False,,,
2026-04-20,latency_ms,APAC,Mobile,Firefox,Organic,SMB,644,50,4,3,188.87,260.64,260.644185,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Firefox,Organic,SMB,644,50,4,3,188.87,260.64,0.293284,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Firefox,Organic,Mid-Market,857,68,6,5,330.98,264.52,0.088235,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Firefox,Organic,Mid-Market,857,68,6,5,330.98,264.52,0.079347,False,,,
2026-04-20,average_order_value,APAC,Mobile,Firefox,Organic,Mid-Market,857,68,6,5,330.98,264.52,66.196535,False,,,
2026-04-20,latency_ms,APAC,Mobile,Firefox,Organic,Mid-Market,857,68,6,5,330.98,264.52,264.517409,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Firefox,Organic,Mid-Market,857,68,6,5,330.98,264.52,0.386211,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Firefox,Organic,Enterprise,1033,83,9,7,602.66,261.1,0.108434,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Firefox,Organic,Enterprise,1033,83,9,7,602.66,261.1,0.080348,False,,,
2026-04-20,average_order_value,APAC,Mobile,Firefox,Organic,Enterprise,1033,83,9,7,602.66,261.1,86.093906,False,,,
2026-04-20,latency_ms,APAC,Mobile,Firefox,Organic,Enterprise,1033,83,9,7,602.66,261.1,261.100644,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Firefox,Organic,Enterprise,1033,83,9,7,602.66,261.1,0.583405,False,,,
2026-04-20,conversion_rate,APAC,Mobile,Firefox,Paid Search,SMB,766,67,5,4,282.98,271.04,0.074627,False,,,
2026-04-20,click_through_rate,APAC,Mobile,Firefox,Paid Search,SMB,766,67,5,4,282.98,271.04,0.087467,False,,,
2026-04-20,average_order_value,APAC,Mobile,Firefox,Paid Search,SMB,766,67,5,4,282.98,271.04,70.746111,False,,,
2026-04-20,latency_ms,APAC,Mobile,Firefox,Paid Search,SMB,766,67,5,4,282.98,271.04,271.036331,False,,,
2026-04-20,revenue_per_session,APAC,Mobile,Firefox,Paid Search,SMB,766,67,5,4,282.98,271.04,0.369431,False,,,
