analysis_date,kpi_name,detector_used,dimension_type,dimension_value,actual_value_sum_or_avg,expected_value_sum_or_avg,degradation_amount,contribution_share,contribution_rank,anomaly_count,severity_max,recommended_action
2026-04-23,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Safari + Organic + Mid-Market,0.299991,0.4067504642857143,0.10675946428571431,0.12733432670009698,1,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Safari + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Paid Search + Mid-Market,0.375057,0.4682180357142857,0.09316103571428574,0.11111518624348905,2,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Paid Search + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Email + Enterprise,0.393956,0.4867096785714286,0.09275367857142863,0.11062932255112949,3,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Firefox + Paid Search + SMB,0.309905,0.4007645714285714,0.09085957142857143,0.10837017991354471,4,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Firefox + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Organic + Mid-Market,0.328149,0.41363314285714287,0.08548414285714284,0.1019587897623587,5,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Safari + Organic + SMB,0.294428,0.3760453214285714,0.08161732142857137,0.09734674804436236,6,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Safari + Organic + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Organic + Mid-Market,0.300875,0.3821806071428572,0.08130560714285717,0.09697495966044921,7,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Email + Mid-Market,0.207051,0.28436575,0.07731474999999996,0.09221497785797406,8,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Email + Mid-Market,0.220781,0.291246,0.070465,0.08404513258805267,9,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Organic + SMB,0.213096,0.271794,0.05869799999999997,0.07001037667854274,10,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Organic + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region,APAC,0.26947516666666665,0.3507591428571428,0.48770385714285713,0.5816949597286046,1,6,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region,EMEA,0.3610525,0.45017141071428574,0.17823782142857147,0.2125881123134882,2,2,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region,North America,0.3021665,0.3884049464285714,0.1724768928571428,0.20571692795790705,3,2,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Firefox,0.27745225,0.3533596607142857,0.3036296428571429,0.36214565517053365,1,4,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.3610525,0.45017141071428574,0.17823782142857147,0.2125881123134882,2,2,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Safari,0.299991,0.4067504642857143,0.10675946428571431,0.12733432670009698,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Firefox,0.309905,0.4007645714285714,0.09085957142857143,0.10837017991354471,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Safari,0.294428,0.3760453214285714,0.08161732142857137,0.09734674804436236,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.207051,0.28436575,0.07731474999999996,0.09221497785797406,6,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,browser,Chrome,0.3747486666666667,0.4719732380952381,0.2916737142857143,0.457916636926167,1,3,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,browser,Safari,0.2796983333333333,0.35936267857142856,0.2389930357142857,0.37520997540374235,2,3,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,browser,Firefox,0.374276,0.48056735714285714,0.10629135714285715,0.16687338767009066,3,1,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.4397246666666667,0.54991375,0.33056725000000003,0.5189780085895983,1,3,WARNING,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.2630935,0.34583408928571424,0.16548117857142852,0.25979915588752267,2,2,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,business_segment,SMB,0.246128,0.3165828392857143,0.1409096785714286,0.22122283552287897,3,2,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,channel,Email,0.3392638,0.43550200714285714,0.48119103571428573,0.7554516228276282,1,5,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,channel,Organic,0.32839,0.41064521428571427,0.08225521428571425,0.12913755765615215,2,1,WARNING,"Review revenue_per_session drivers for channel = Organic; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,channel,Paid Search,0.312908,0.3864198571428572,0.07351185714285718,0.11541081951621965,3,1,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,device_type,Mobile,0.26995275,0.3547453392857143,0.3391703571428571,0.5324845595642727,1,4,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,device_type,Desktop,0.4192686666666667,0.51853125,0.2977877500000001,0.46751544043572735,2,3,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Chrome + Email + Enterprise,0.489128,0.6172887142857143,0.1281607142857143,0.201207446531441,1,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Chrome + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Email + Enterprise,0.374276,0.48056735714285714,0.10629135714285715,0.16687338767009066,2,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Chrome + Email + Enterprise,0.45577,0.5518851785714286,0.0961151785714286,0.1508971743880667,3,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Chrome + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Email + Mid-Market,0.197797,0.28102296428571427,0.08322596428571427,0.13066159823137052,4,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Safari + Organic + Mid-Market,0.32839,0.41064521428571427,0.08225521428571425,0.12913755765615215,5,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Safari + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Paid Search + SMB,0.312908,0.3864198571428572,0.07351185714285718,0.11541081951621965,6,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Chrome + Email + SMB,0.179348,0.24674582142857143,0.06739782142857142,0.10581201600665932,7,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Chrome + Email + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region,EMEA,0.31600866666666666,0.3950169523809524,0.2370248571428572,0.3721200099109457,1,3,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region,North America,0.408759,0.5139669642857143,0.21041592857142855,0.3303450041875931,2,2,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region,APAC,0.2860365,0.3807951607142857,0.18951732142857142,0.2975349859014612,3,2,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Chrome,0.489128,0.6172887142857143,0.1281607142857143,0.201207446531441,1,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Firefox,0.374276,0.48056735714285714,0.10629135714285715,0.16687338767009066,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Chrome,0.45577,0.5518851785714286,0.0961151785714286,0.1508971743880667,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.197797,0.28102296428571427,0.08322596428571427,0.13066159823137052,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Safari,0.32839,0.41064521428571427,0.08225521428571425,0.12913755765615215,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.312908,0.3864198571428572,0.07351185714285718,0.11541081951621965,6,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Chrome,0.179348,0.24674582142857143,0.06739782142857142,0.10581201600665932,7,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,browser,Safari,0.3451576666666667,0.42601120238095236,0.2425606071428571,0.3621774426550796,1,3,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,browser,Firefox,0.3542405,0.4625692678571428,0.21665753571428564,0.32350047743217103,2,2,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,browser,Chrome,0.2685985,0.37385375,0.2105104999999999,0.31432207991274924,3,2,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.28579566666666667,0.3875973571428571,0.3054050714285713,0.45601315500808903,1,3,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.3945365,0.48874326785714284,0.1884135357142857,0.2813281733188101,2,2,WARNING,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,business_segment,SMB,0.3173455,0.40530051785714283,0.17591003571428565,0.2626586716731008,3,2,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,channel,Email,0.33615833333333334,0.43294914285714287,0.29037242857142853,0.4335672838071624,1,3,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,channel,Organic,0.3189925,0.4207155892857143,0.2034461785714285,0.30377404451973666,2,2,WARNING,"Review revenue_per_session drivers for channel = Organic; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,channel,Paid Search,0.3173455,0.40530051785714283,0.17591003571428565,0.2626586716731008,3,2,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,device_type,Desktop,0.3332448,0.42752529999999994,0.4714024999999999,0.703870896112402,1,5,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,device_type,Mobile,0.3074635,0.4066265714285714,0.19832614285714276,0.2961291038875979,2,2,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Firefox + Organic + Mid-Market,0.312956,0.4332462857142857,0.12029028571428568,0.17961048403292548,1,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Firefox + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Chrome + Paid Search + SMB,0.317795,0.4263466071428571,0.10855160714285711,0.16208296942439693,2,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Chrome + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Chrome + Email + Mid-Market,0.219402,0.3213608928571428,0.1019588928571428,0.1522391104883523,3,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Chrome + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Firefox + Email + Enterprise,0.395525,0.49189225,0.09636724999999996,0.14388999339924557,4,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Firefox + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Safari + Email + Enterprise,0.393548,0.48559428571428576,0.09204628571428575,0.1374381799195645,5,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Safari + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Organic + Mid-Market,0.325029,0.4081848928571428,0.08315589285714281,0.1241635604868112,6,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Paid Search + SMB,0.316896,0.38425442857142855,0.06735842857142854,0.1005757022487039,7,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region,APAC,0.31092525000000004,0.4166370178571428,0.42284707142857136,0.6313707438652393,1,4,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region,EMEA,0.3458166666666667,0.4281105238095238,0.2468815714285713,0.36862925613476066,2,3,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.32096250000000004,0.3962196607142857,0.15051432142857135,0.2247392627355151,1,2,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Firefox,0.312956,0.4332462857142857,0.12029028571428568,0.17961048403292548,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Chrome,0.317795,0.4263466071428571,0.10855160714285711,0.16208296942439693,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Chrome,0.219402,0.3213608928571428,0.1019588928571428,0.1522391104883523,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Firefox,0.395525,0.49189225,0.09636724999999996,0.14388999339924557,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-25,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Safari,0.393548,0.48559428571428576,0.09204628571428575,0.1374381799195645,6,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-26,revenue_per_session,residual_anomaly,browser,Safari,0.360442,0.4859785357142857,0.1255365357142857,1.0,1,1,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-26,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.360442,0.4859785357142857,0.1255365357142857,1.0,1,1,WARNING,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-26,revenue_per_session,residual_anomaly,channel,Email,0.360442,0.4859785357142857,0.1255365357142857,1.0,1,1,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-26,revenue_per_session,residual_anomaly,device_type,Mobile,0.360442,0.4859785357142857,0.1255365357142857,1.0,1,1,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-26,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Safari + Email + Enterprise,0.360442,0.4859785357142857,0.1255365357142857,1.0,1,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Safari + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-26,revenue_per_session,residual_anomaly,region,EMEA,0.360442,0.4859785357142857,0.1255365357142857,1.0,1,1,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-26,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Safari,0.360442,0.4859785357142857,0.1255365357142857,1.0,1,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,browser,Safari,0.308835,0.37889517857142857,0.07006017857142854,0.3860723582712753,1,1,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,browser,Firefox,0.229742,0.2937768571428571,0.06403485714285712,0.35286933052136205,2,1,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,browser,Chrome,0.198054,0.245428,0.047374,0.26105831120736267,3,1,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,business_segment,SMB,0.2534445,0.3121615892857143,0.11743417857142854,0.647130669478638,1,2,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.229742,0.2937768571428571,0.06403485714285712,0.35286933052136205,2,1,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,channel,Email,0.213898,0.2696024285714286,0.11140885714285712,0.6139276417287247,1,2,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,channel,Paid Search,0.308835,0.37889517857142857,0.07006017857142854,0.3860723582712753,2,1,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,device_type,Mobile,0.213898,0.2696024285714286,0.11140885714285712,0.6139276417287247,1,2,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,device_type,Desktop,0.308835,0.37889517857142857,0.07006017857142854,0.3860723582712753,2,1,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Safari + Paid Search + SMB,0.308835,0.37889517857142857,0.07006017857142854,0.3860723582712753,1,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Safari + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Email + Mid-Market,0.229742,0.2937768571428571,0.06403485714285712,0.35286933052136205,2,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Chrome + Email + SMB,0.198054,0.245428,0.047374,0.26105831120736267,3,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Chrome + Email + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,region,APAC,0.26928850000000004,0.33633601785714284,0.13409503571428566,0.7389416887926373,1,2,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,region,EMEA,0.198054,0.245428,0.047374,0.26105831120736267,2,1,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Safari,0.308835,0.37889517857142857,0.07006017857142854,0.3860723582712753,1,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Firefox,0.229742,0.2937768571428571,0.06403485714285712,0.35286933052136205,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-27,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Chrome,0.198054,0.245428,0.047374,0.26105831120736267,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,browser,Chrome,0.350269,0.4186660535714286,0.13679410714285722,1.0,1,2,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,business_segment,SMB,0.325719,0.39617014285714286,0.07045114285714288,0.515015919388758,1,1,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.374819,0.44116196428571436,0.06634296428571435,0.48498408061124204,2,1,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,channel,Paid Search,0.325719,0.39617014285714286,0.07045114285714288,0.515015919388758,1,1,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,channel,Organic,0.374819,0.44116196428571436,0.06634296428571435,0.48498408061124204,2,1,WARNING,"Review revenue_per_session drivers for channel = Organic; check recent releases, tracking changes, campaign mix, and operational issues."
